,figi,figi_ticker,publication_date,summary,ticker,title,url
40,BBG000BQLTW7,ORCL:US,2017-06-14 21:36:00 +0000,"Rich Ross, Evercore ISI head of technical analysis, discusses the tech stocks to sell right now including Tesla, Alibaba, Paypal and the hot stock to buy is Oracle.",ORCL,"These 3 hot tech stocks have run too far, too fast: Techn...",https://finance.yahoo.com/video/3-hot-tech-stocks-run-213600696.html?.tsrc=rss
41,BBG000BQLTW7,ORCL:US,2017-06-14 18:14:32 +0000,"Categories:  Fundamental Analysis Yahoo FinanceClick here to see latest analysis Capitalcube gives Oracle Corp. a score of 44. Our analysis is based on comparing Oracle Corp. with the following peers – Microsoft Corporation, CA, Inc., Adobe Systems Incorporated, Intuit Inc., salesforce.com, inc., Red Hat, Inc., SAP SE Sponsored ADR, Symantec Corporation, Citrix Systems, Inc. and QUALCOMM Incorporated (MSFT-US, CA-US, ... Read more
<b>(Read more...)</b>",ORCL,"Oracle Corp. – Value Analysis (NYSE:ORCL) : June 14, 2017",http://finance.yahoo.com/r/bf3d0dac-1c10-316c-97c1-e704d269abfb/oracle-corp-value-analysis-nyseorcl-june-14-2017?yptr=yahoo&.tsrc=rss
42,BBG000BQLTW7,ORCL:US,2017-06-14 16:53:00 +0000,"Stephanie Link of TIAA Investments talks about her latest buy in tech, Oracle. The “Fast Money Halftime Report” traders weigh in.",ORCL,This trader likes this tech stock over Nvidia,https://finance.yahoo.com/video/trader-likes-tech-stock-over-165300851.html?.tsrc=rss
43,BBG000BQLTW7,ORCL:US,2017-06-14 13:00:00 +0000,"SAN MATEO, Calif., June 14, 2017 /PRNewswire/ -- Oracle NetSuite Global Business Unit, one of the world's leading providers of cloud-based financials / ERP, HR, Professional Services Automation (PSA) and omnichannel commerce software suites, today announced that Canada-based Hothead Games, one of the top 100 mobile game developers in the world, implemented NetSuite OneWorld to manage its rapidly growing business.  Hothead Games uses NetSuite OneWorld to manage mission-critical business processes including financial consolidation, accounting, purchasing, revenue recognition, multi-currency transactions and multi-country tax compliance.  Since going live on NetSuite OneWorld in February 2016 after a rapid two-month implementation, Hothead Games has increased operational efficiency and gained the scalability needed to grow its business.",ORCL,Hothead Games Fuels Business Growth With NetSuite OneWorld,https://finance.yahoo.com/news/hothead-games-fuels-business-growth-130000404.html?.tsrc=rss
44,BBG000BQLTW7,ORCL:US,2017-06-14 13:00:00 +0000,Hothead Games Fuels Business Growth With NetSuite OneWorld,ORCL,Hothead Games Fuels Business Growth With NetSuite OneWorld,https://finance.yahoo.com/news/hothead-games-fuels-business-growth-130000570.html?.tsrc=rss
45,BBG000BQLTW7,ORCL:US,2017-06-14 12:07:40 +0000,Image source Getty Images U S companies that sell products and services abroad have the benefit of making more money because their addressable market size is substantially larger than if they just sold their products in the U S That s an easy concept to understand but,ORCL,These 5 Companies Are Holding a Combined $535 Billion in Cash Overseas,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/F0now4_xFGc/these-5-companies-are-holding-a-combined-535-billion-in-cash-overseas-cm803081
46,BBG000BQLTW7,ORCL:US,2017-06-14 10:07:00 +0000,Some of the biggest technology companies in the world are hoping that a potential tax holiday will make it cheaper to bring their cash back home.,ORCL,These 5 Companies Are Holding a Combined $535 Billion in Cash Overseas,http://finance.yahoo.com/r/708b6914-e8e0-3d3a-88e1-b93d9b0ca889/these-5-companies-are-holding-a-combined-535-billi.aspx?yptr=yahoo&.tsrc=rss
47,BBG000BQLTW7,ORCL:US,2017-06-13 16:29:36 +0000,Though they re hardly alone in making a business transition away from legacy hardware and enterprise software solutions to cloud software as a service SaaS data analytics and related offerings IBM NYSE IBM and Oracle NYSE ORCL have each bet their respective futures on,ORCL,Better Buy: International Business Machines Corporation vs. Oracle,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fXqc6oFWfus/better-buy-international-business-machines-corporation-vs-oracle-cm802721
48,BBG000BQLTW7,ORCL:US,2017-06-13 15:16:00 +0000,"The tech stalwarts are in the midst of significant transitions, and both are making progress.",ORCL,Better Buy: International Business Machines Corporation vs. Oracle,http://finance.yahoo.com/r/53c1e66c-dedf-3646-ac09-b233b541419b/better-buy-international-business-machines-corpora.aspx?yptr=yahoo&.tsrc=rss
49,BBG000BQLTW7,ORCL:US,2017-06-13 13:04:57 +0000,"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for Oracle Corp.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving Average Bullish 50 ... Read more
<b>(Read more...)</b>",ORCL,"Oracle Corp. breached its 50 day moving average in a Bearish Manner : ORCL-US : June 13, 2017",http://finance.yahoo.com/r/836286c0-ad54-3c36-af60-cd1b852fe564/oracle-corp-breached-its-50-day-moving-average-in-a-bearish-manner-orcl-us-june-13-2017?yptr=yahoo&.tsrc=rss
